Date,AdjClose,Close,High,Low,Open,Volume,"('Close', 'RMR')","('High', 'RMR')","('Low', 'RMR')","('Open', 'RMR')","('Volume', 'RMR')"
2023-10-17,22.300249099731445,22.40094690006608,22.007306869533565,22.007306869533565,69500.0,,,,,,
2023-10-18,22.153778076171875,22.34052761374695,21.953295671074056,22.217858971033262,53900.0,,,,,,
2023-10-19,21.35733985900879,22.19039498444315,21.29325896414052,22.117159426583207,102400.0,,,,,,
2023-10-20,21.301454544067383,21.64142068957493,21.28282582407265,21.45979511095758,80400.0,,,,,,
2023-10-23,21.11517143249512,21.42253821407048,21.087228351794607,21.282826363633053,45200.0,,,,,,
2023-10-24,21.068601608276367,21.217627820364918,20.81711920917722,21.217627820364918,45200.0,,,,,,
2023-10-25,20.65877914428711,21.04531533622132,20.566568218405727,20.99408901799013,52300.0,,,,,,
2023-10-26,20.65877914428711,20.826434081138625,20.50975292853746,20.73329225216193,87200.0,,,,,,
2023-10-27,20.323469161987305,20.68206404688522,20.11948946364995,20.630835952395145,109300.0,,,,,,
2023-10-30,20.74260711669922,20.78452085193048,20.388668513294636,20.556323454219683,98100.0,,,,,,
2023-10-31,20.975460052490234,21.11517190606108,20.60010003167112,20.69603456881593,73200.0,,,,,,
2023-11-01,21.003402709960938,21.09654454385096,20.770549013502247,20.97546140336684,62500.0,,,,,,
2023-11-02,21.524995803833008,21.56225147066404,21.18502962753618,21.21762900221309,63200.0,,,,,,
2023-11-03,22.13041305541992,22.312038634147616,21.89755938494185,21.9161881049479,79100.0,,,,,,
2023-11-06,21.934816360473636,21.958103150140374,21.701962676067197,21.89756069476557,60200.0,,,,,,
2023-11-07,21.64607810974121,21.850988710767936,21.51568061604535,21.83236176633468,53400.0,,,,,,
2023-11-08,21.53430938720703,21.692649962720782,21.4039101166746,21.692649962720782,33600.0,,,,,,
2023-11-09,21.152427673339844,21.69264992240973,21.14311508938512,21.69264992240973,45700.0,,,,,,
2023-11-10,21.32939720153809,21.487737778479897,21.077914795242396,21.21762842753953,61100.0,,,,,,
2023-11-13,21.236255645751957,21.441168028276724,21.08722942747902,21.292141810003795,54000.0,,,,,,
2023-11-14,22.279443740844727,22.43778433965952,21.76716627343192,21.832365030026327,103700.0,,,,,,
2023-11-15,22.186298370361328,22.475036436447237,22.10247090334726,22.121099624135407,77700.0,,,,,,
2023-11-16,21.888246536254883,23.005944942336274,21.599508462354702,23.005944942336274,85200.0,,,,,,
2023-11-17,22.58680725097656,22.665976650460824,21.832361815486475,22.037272416974524,110600.0,,,,,,
2023-11-20,22.149044036865234,22.48435214854684,21.636764843589752,22.48435214854684,100500.0,,,,,,
2023-11-21,21.785789489746094,22.139728074263584,21.701962023756824,22.139728074263584,72800.0,,,,,,
2023-11-22,21.981386184692383,22.07452800537763,21.79510254332189,21.869615644563595,54800.0,,,,,,
2023-11-24,22.065216064453125,22.30738411416833,21.98138859430045,22.08384300940609,34600.0,,,,,,
2023-11-27,21.74853515625,22.279441288987115,21.72059207369916,22.1397294292983,63700.0,,,,,,
2023-11-28,21.888246536254883,21.94413092359916,21.66004914175573,21.729905958335564,64700.0,,,,,,
2023-11-29,22.158357620239254,22.24218331281853,21.99070268201545,22.027958347991493,74100.0,,,,,,
2023-11-30,22.19561195373535,22.35395252182625,22.02795702557645,22.149041929927893,81900.0,,,,,,
2023-12-01,23.54616355895996,23.616018593473832,22.195611573301782,22.288753395852783,147100.0,,,,,,
2023-12-04,23.751075744628903,23.946671986260775,23.55547950299703,23.58342080806866,73600.0,,,,,,
2023-12-05,23.453022003173828,23.75573070924208,23.331937099520516,23.648618233876466,61300.0,,,,,,
2023-12-06,23.751075744628903,23.909416320654405,23.569450155532845,23.61136388967291,92700.0,,,,,,
2023-12-07,23.76038932800293,23.98392864392747,23.64396248992561,23.69519058292484,46100.0,,,,,,
2023-12-08,23.741762161254883,23.848874646111778,23.071144169594564,23.667249051070403,102700.0,,,,,,
2023-12-11,23.80695915222168,23.946671001431906,23.611362918633883,23.62999163893726,50800.0,,,,,,
2023-12-12,23.797643661499023,23.90941420147677,23.50890561664417,23.844215460044943,43100.0,,,,,,
2023-12-13,24.6545467376709,24.663861097956136,23.56479145575389,23.760389468678778,229200.0,,,,,,
2023-12-14,25.24133682250977,25.446247401511037,24.74768642917146,24.971225727136236,116200.0,,,,,,
2023-12-15,25.01780128479004,25.39968119827736,24.96191511949969,25.39968119827736,216900.0,,,,,,
2023-12-18,24.89671516418457,25.222710673127207,24.757003310789894,25.036427017579243,72600.0,,,,,,
2023-12-19,25.28791236877441,25.35311112286013,24.95167155710425,25.083001745000335,68400.0,,,,,,
2023-12-20,25.585962295532227,26.489435731276544,25.334481665628857,25.343794249690077,96900.0,,,,,,
2023-12-21,25.41830825805664,25.79087378630192,25.22271024539501,25.641847575003805,149200.0,,,,,,
2023-12-22,25.688417434692383,25.949214191053784,25.54870558456513,25.54870558456513,70500.0,,,,,,
2023-12-26,25.846759796142575,25.911958545617345,25.455565522761272,25.697733575476622,60600.0,,,,,,
2023-12-27,26.210010528564453,26.331095441070826,25.800189317166748,25.91195809244516,52500.0,,,,,,
2023-12-28,26.55463409423828,26.65709028275383,26.051669288652075,26.060983649111,78500.0,,,,,,
2023-12-29,26.29383850097656,26.5546352758332,26.2752097792298,26.48943652625221,64200.0,,,,,,
2024-01-02,26.65708923339844,26.73625862938388,26.26589499218605,26.26589499218605,78200.0,,,,,,
2024-01-03,26.21932411193848,26.84337204776192,26.19138280721357,26.62914708771886,83900.0,,,,,,
2024-01-04,26.433549880981445,26.5453204328996,26.219324914382025,26.237953635790493,69100.0,,,,,,
2024-01-05,26.424236297607425,26.834057493900875,26.27520830850765,26.39629321655136,117900.0,,,,,,
2024-01-08,26.480121612548828,26.796802769501664,26.298496020641423,26.54532036076865,125500.0,,,,,,
2024-01-09,24.55209350585937,26.284523741804502,24.51483606293042,26.20069627174702,115200.0,,,,,,
2024-01-10,25.51144790649414,25.595275371097525,23.955985296067222,24.51483446791228,128300.0,,,,,,
2024-01-11,25.036426544189453,25.37173640722269,24.589347911166847,25.37173640722269,145100.0,,,,,,
2024-01-12,24.79426002502441,25.511447991816084,24.73371757226781,25.511447991816084,85200.0,,,,,,
2024-01-16,24.71974754333496,25.18545490374565,24.61729135555418,24.94328686314818,128100.0,,,,,,
2024-01-17,24.78494644165039,24.80357338601636,24.35649474364624,24.514835318218896,85400.0,,,,,,
2024-01-18,24.49620819091797,24.89392234765946,24.468266884285,24.77563369297674,85900.0,,,,,,
2024-01-19,24.297590255737305,24.72792896662776,23.994934696953173,24.694826127633835,100600.0,,,,,,
2024-01-22,24.27867317199707,24.63807618728594,24.14626181962265,24.316504213831458,65600.0,,,,,,
2024-01-23,24.382713317871094,24.47729183074065,24.21246910835469,24.43946078638673,59100.0,,,,,,
2024-01-24,24.297590255737305,24.77994822903805,24.193551730916724,24.77994822903805,60600.0,,,,,,
2024-01-25,24.770490646362305,24.789405266289567,24.34961013649201,24.73265779856883,51300.0,,,,,,
2024-01-26,24.75157356262207,25.12043479892773,24.723198927533392,24.827237452222445,68500.0,,,,,,
2024-01-29,24.827238082885746,24.846154506758708,24.521744872818264,24.76103240329983,54300.0,,,,,,
2024-01-30,24.9123592376709,25.158267326746767,24.690095775551107,24.71374040250718,56900.0,,,,,,
2024-01-31,24.67591094970703,25.36634420352837,24.666452737521457,24.846155161108356,108200.0,,,,,,
2024-02-01,24.93127822875977,25.006942125194275,24.250301356879607,24.56241515516815,63700.0,,,,,,
2024-02-02,24.32596206665039,24.61916120539886,24.27867281406224,24.61916120539886,60900.0,,,,,,
2024-02-05,23.50311851501465,24.127346056080825,23.50311851501465,24.11788784437141,60200.0,,,,,,
2024-02-06,23.58824157714844,23.815233255511263,23.41799736738394,23.455828411793,64900.0,,,,,,
2024-02-07,23.380165100097656,23.52203648107382,23.077509521424997,23.52203648107382,66600.0,,,,,,
2024-02-08,24.23138427734375,25.04950063828005,23.69227704047743,23.69227704047743,99800.0,,,,,,
2024-02-09,24.54349899291992,24.62862109656002,23.883330951691494,24.32596372585663,70300.0,,,,,,
2024-02-12,24.36379623413086,24.808321366079877,24.31650517500685,24.68536822029634,83600.0,,,,,,
2024-02-13,23.03967666625977,24.028982507425564,22.93563814277491,23.86252123064367,116900.0,,,,,,
2024-02-14,23.153173446655277,24.108431245582764,22.99238744477699,23.143715234313078,85500.0,,,,,,
2024-02-15,23.58824157714844,23.692278302250465,23.39908094319466,23.41799736738394,125800.0,,,,,,
2024-02-16,23.41799545288086,23.78685667456857,23.351789777600438,23.616612478722136,131700.0,,,,,,
2024-02-20,23.0775089263916,23.640260819697463,23.049136094103574,23.640260819697463,96300.0,,,,,,
2024-02-21,22.94509696960449,23.304499999690936,22.91672233408341,23.13425579450335,96900.0,,,,,,
